ID	Object.Symbol	Object.Name	Phenol.HS.logFC	Phenol.HS.p.value	Phenol.HS.FDR	RNeasy.HS.logFC	RNeasy.HS.p.value	RNeasy.HS.FDR	Direct.zol.HS.logFC	Direct.zol.HS.p.value	Direct.zol.HS.FDR	DB	Object.ID	Object.Synonym	Object.Type	Taxon	GO.ID
YAL046C	BOL3	Protein involved in Fe-S cluster transfer to mitochondrial clients	0.0380287653265307	0.733140653500804	0.767255417373814	-0.0956724375348765	0.396928693045121	0.447555018858022	-0.240935643916953	0.0350556758280902	0.0483953003553362	SGD	S000000044	YAL046C|AIM1	protein	taxon:559292	GO:0003674|GO:0005739|GO:0005759|GO:0005759|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035|GO:0106035
YAL047C	SPC72	Gamma-tubulin small complex (gamma-TuSC) receptor	-0.00160981720546527	0.9921338469914	0.99382690816374	4.04690745876723e-4	0.997843336014335	0.997843336014335	0.0604456796748488	0.69061048246572	0.729640664520118	SGD	S000000045	YAL047C|LDB4|gamma-tubulin complex subunit SPC72	protein	taxon:559292	GO:0000741|GO:0005737|GO:0005816|GO:0005816|GO:0005824|GO:0005856|GO:0005876|GO:0007020|GO:0007049|GO:0030953|GO:0031122|GO:0031578|GO:0031578|GO:0044877|GO:0044877|GO:0051010|GO:0051301|GO:0061499|GO:0099609|GO:0110121|GO:0110121|GO:0110121|GO:1905721|GO:1990734
YAL048C	GEM1	Outer mitochondrial membrane GTPase, subunit of the ERMES complex	0.221833483931564	0.0165353900417317	0.024326501139089	0.286734451198806	0.00268867312847691	0.00439379489536733	0.202404545075583	0.0271984081832464	0.0382314789357415	SGD	S000000046	YAL048C|GON1|ERMES complex Ca(2+)-binding regulatory GTPase GEM1	protein	taxon:559292	GO:0000001|GO:0000001|GO:0000001|GO:0000166|GO:0003924|GO:0003924|GO:0003924|GO:0003924|GO:0003924|GO:0005509|GO:0005509|GO:0005509|GO:0005525|GO:0005525|GO:0005525|GO:0005525|GO:0005525|GO:0005739|GO:0005739|GO:0005741|GO:0005741|GO:0005741|GO:0005741|GO:0005741|GO:0007005|GO:0007264|GO:0010821|GO:0015886|GO:0016020|GO:0016787|GO:0032865|GO:0032865|GO:0032865|GO:0032865|GO:0032865|GO:0032865|GO:0032865|GO:0032865|GO:0046872|GO:0055091|GO:0055091|GO:0055091|GO:1990456|GO:1990456
YAL049C	AIM2	Cytoplasmic protein involved in mitochondrial function or organization	0.632229557250153	5.34603180264846e-9	2.27235385094471e-8	0.622808674455191	5.79593619659714e-9	2.32391704057549e-8	0.685489143809293	1.09978591019833e-9	5.43412735089578e-9	SGD	S000000047	YAL049C|protein AIM2	protein	taxon:559292	GO:0003674|GO:0005737|GO:0005737|GO:0005737|GO:0008150|GO:0016787
YAL051W	OAF1	Oleate-activated transcription factor	0.458786547015999	2.13143980705471e-8	7.97422031065083e-8	0.606937898309661	1.18687097776785e-10	7.87224027061837e-10	0.552620808365357	7.81563819455847e-10	4.00871323121612e-9	SGD	S000000048	YAL051W|YAF1|oleate-activated transcription factor OAF1	protein	taxon:559292	GO:0000978|GO:0000978|GO:0000981|GO:0000981|GO:0001228|GO:0001228|GO:0001228|GO:0003677|GO:0005634|GO:0005634|GO:0006355|GO:0006355|GO:0008270|GO:0008270|GO:0008270|GO:0030435|GO:0032000|GO:0043565|GO:0043565|GO:0045944|GO:0046872|GO:0061429|GO:0061429|GO:0089716|GO:0089716
YAL053W	FLC2	Putative calcium channel involved in calcium release under hypotonic s	0.907201174959097	1.05490825840067e-10	7.68342632043984e-10	0.801485291308014	1.04432362580006e-9	5.12556829719595e-9	0.93646980193159	6.53323939735215e-11	4.76991483363894e-10	SGD	S000000049	YAL053W|flavin adenine dinucleotide transporter FLC2	protein	taxon:559292	GO:0005737|GO:0005783|GO:0005783|GO:0005789|GO:0006457|GO:0009272|GO:0015230|GO:0015883|GO:0016020|GO:0030148|GO:0035350|GO:0055074|GO:0055085|GO:0071476
YAL054C	ACS1	Acetyl-coA synthetase isoform	3.29610764617682	1.30171545926145e-17	3.18377906077695e-15	3.07083520834752	1.25107873668441e-16	1.31139860434598e-14	3.13587841474146	6.43841929699081e-17	7.71296352517062e-15	SGD	S000000050	YAL054C|FUN44|acetate--CoA ligase 1	protein	taxon:559292	GO:0000166|GO:0003824|GO:0003987|GO:0003987|GO:0003987|GO:0005524|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005783|GO:0005829|GO:0006085|GO:0016208|GO:0016874|GO:0016880|GO:0019427|GO:0019654|GO:0043231|GO:0044281
YAL055W	PEX22	Putative peroxisomal membrane protein	0.286642315958471	0.0151220772021195	0.0223818943964805	0.535673365251694	1.5564522449097e-5	3.50385187527863e-5	0.522367414677199	2.57901598797485e-5	5.60697179607866e-5	SGD	S000000051	YAL055W|ubiquitin-protein transferase activating protein PEX22|YAF5	protein	taxon:559292	GO:0005737|GO:0005777|GO:0005778|GO:0007031|GO:0016020|GO:0016562|GO:0031398|GO:0097027|GO:1902499
YAL056W	GPB2	Multistep regulator of cAMP-PKA signaling	-0.0831907132431526	0.195978741413904	0.237145993011671	-0.143750781139778	0.0290937777253392	0.040652338787846	-0.0969041291809377	0.131364285537451	0.164310325187479	SGD	S000000052	YAL056W|KRH1	protein	taxon:559292	GO:0001403|GO:0001403|GO:0004862|GO:0004862|GO:0004862|GO:0004862|GO:0004862|GO:0004862|GO:0005737|GO:0005737|GO:0005737|GO:0005739|GO:0005739|GO:0005739|GO:0005886|GO:0007124|GO:0007124|GO:0007165|GO:0010255|GO:0010255|GO:0030437|GO:0032794|GO:0046580
YAL058W	CNE1	Calnexin	0.031130124761067	0.72785045465857	0.762920386890731	-0.126020447044923	0.166686343045229	0.204066338795913	0.0303133116613433	0.734095147222854	0.769214300999313	SGD	S000000054	YAL058W|FUN48|calnexin	protein	taxon:559292	GO:0005509|GO:0005509|GO:0005509|GO:0005515|GO:0005515|GO:0005783|GO:0005783|GO:0005783|GO:0005789|GO:0005789|GO:0006457|GO:0006457|GO:0016020|GO:0030246|GO:0030433|GO:0051082|GO:0051082|GO:0051082
YAL059W	ECM1	Pre-ribosomal factor involved in 60S ribosomal protein subunit export	-2.13853722732954	1.57116848825367e-10	1.07868526620457e-9	-2.09271218248434	6.11562179111751e-11	4.43737178962953e-10	-2.12575746063479	5.48623032069985e-11	4.09234545445011e-10	SGD	S000000055	YAL059W	protein	taxon:559292	GO:0000055|GO:0000055|GO:0000055|GO:0000055|GO:0003674|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005730|GO:0005730|GO:0005737|GO:0005737|GO:0030687|GO:0042254
YAL060W	BDH1	NAD-dependent (R,R)-butanediol dehydrogenase	2.03962022400656	5.50186075199143e-13	9.1489865762577e-12	1.91558688529213	1.78528545950229e-12	2.30828758750627e-11	1.84229822821594	3.59419215079089e-12	4.22443671935834e-11	SGD	S000000056	YAL060W|BDH|(R,R)-butanediol dehydrogenase	protein	taxon:559292	GO:0000721|GO:0000721|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0006066|GO:0008270|GO:0008270|GO:0016491|GO:0016491|GO:0034079|GO:0046872
YAL061W	BDH2	Putative medium-chain alcohol dehydrogenase with similarity to BDH1	3.84037124149726	7.3634026119372e-12	7.83028502392597e-11	3.89628708116829	6.22494998625333e-12	6.5957502561926e-11	4.08041066590819	3.54149848278505e-12	4.17441688633499e-11	SGD	S000000057	YAL061W|putative dehydrogenase BDH2	protein	taxon:559292	GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0008150|GO:0008270|GO:0008270|GO:0016491|GO:0016491|GO:0016616|GO:0016616|GO:0019152|GO:0046872|GO:0052587
YAL062W	GDH3	NADP(+)-dependent glutamate dehydrogenase	1.35942618302325	1.91696299409882e-9	9.25682350553098e-9	1.16007288153041	2.94205419544615e-8	1.02857999566819e-7	0.865602248990051	1.97553859870715e-6	5.06614747680688e-6	SGD	S000000058	YAL062W|FUN51|glutamate dehydrogenase (NADP(+)) GDH3	protein	taxon:559292	GO:0004353|GO:0004354|GO:0004354|GO:0004354|GO:0005634|GO:0005739|GO:0005739|GO:0006520|GO:0006520|GO:0006520|GO:0006537|GO:0016491|GO:0016491|GO:0016491|GO:0016491|GO:0016639|GO:0016639
YAL063C	FLO9	Lectin-like protein with similarity to Flo1p	0.892225481001416	0.00173129756582549	0.00291864351275003	0.984084026575907	7.01265892520174e-4	0.00124664772534628	0.698506347449079	0.0122808720905996	0.0181950326026804	SGD	S000000059	YAL063C|flocculin FLO9	protein	taxon:559292	GO:0000128|GO:0000128|GO:0000128|GO:0005537|GO:0005576|GO:0009277|GO:0016020|GO:0016020|GO:0031589
YAL064W-B	YAL064W-B	Fungal-specific protein of unknown function	1.17385622747804	0.0103658810238278	0.0157188637586849	0.715377708456135	0.0761360267502663	0.0994256901054646	0.563610538722585	0.239769449317063	0.283587883838638	SGD	S000002141	YAL064W-B	protein	taxon:559292	GO:0003674|GO:0005783|GO:0008150|GO:0016020|GO:0016020
YAL065C	YAL065C	Putative protein of unknown function	-1.32973954356956	0.299424332129962	0.347974822728742	3.37749934960169	0.00558061961165862	0.00874485774704647	0.191853243541715	0.820761132147509	0.847321112505431	SGD	S000001817	YAL065C	protein	taxon:559292	GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016020
YAL067C	SEO1	Putative permease	0.142020401829162	0.533032477308374	0.582771585360431	0.638721851301708	0.00908610474057872	0.0138114013203343	0.70239955439286	0.00694434667639503	0.0106878120058833	SGD	S000000062	YAL067C|putative permease SEO1	protein	taxon:559292	GO:0015124|GO:0015719|GO:0016020|GO:0016020|GO:0016020|GO:0016020|GO:0022857|GO:0055085|GO:0055085|GO:0055085|GO:0055085|GO:0071944
YAR002C-A	ERP1	Member of the p24 family involved in ER to Golgi transport	-1.03390331788632	4.90085726896095e-12	5.58602566384482e-11	-1.08403773569308	2.31787474791828e-12	2.84642777620927e-11	-0.978973404311933	1.56247629889823e-11	1.42861929509854e-10	SGD	S000002129	YAR002C-A	protein	taxon:559292	GO:0003674|GO:0005739|GO:0005739|GO:0005783|GO:0005789|GO:0006621|GO:0006888|GO:0006888|GO:0006888|GO:0015031|GO:0016020|GO:0016192|GO:0030134
YAR002W	NUP60	FG-nucleoporin component of central core of the nuclear pore complex	-0.59627163708585	3.0305651680717e-9	1.36736491441821e-8	-0.550141912639295	9.26637463067387e-9	3.55979182474186e-8	-0.534996328810629	1.51025579178174e-8	5.73428298690737e-8	SGD	S000000063	YAR002W|FG-nucleoporin NUP60	protein	taxon:559292	GO:0000972|GO:0000972|GO:0000972|GO:0000973|GO:0005543|GO:0005634|GO:0005634|GO:0005643|GO:0005643|GO:0005643|GO:0005829|GO:0006302|GO:0006607|GO:0006607|GO:0006607|GO:0006607|GO:0006607|GO:0006611|GO:0006913|GO:0006913|GO:0008298|GO:0015031|GO:0015031|GO:0016020|GO:0016973|GO:0016973|GO:0017056|GO:0017056|GO:0017056|GO:0017056|GO:0017056|GO:0017056|GO:0030466|GO:0031965|GO:0031990|GO:0034398|GO:0034398|GO:0044613|GO:0044615|GO:0044615|GO:0051028|GO:0051276|GO:0060188
YAR003W	SWD1	Subunit of the COMPASS (Set1C) complex	-0.587808040235567	8.56485735957386e-7	2.39408155717612e-6	-0.427427687373475	6.0264500754343e-5	1.23949761537489e-4	-0.362321053548945	4.03708057455004e-4	7.39396660611817e-4	SGD	S000000064	YAR003W|CPS50|SAF49|COMPASS subunit protein SWD1|FUN16	protein	taxon:559292	GO:0000723|GO:0000781|GO:0000781|GO:0005634|GO:0005634|GO:0005694|GO:0006355|GO:0031509|GO:0031509|GO:0031509|GO:0042800|GO:0042800|GO:0042800|GO:0042800|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188|GO:0048188
YAR007C	RFA1	Subunit of heterotrimeric Replication Protein A (RPA)	0.46894689443658	5.26545700145047e-6	1.28945484349246e-5	0.415846582564012	2.32109128939113e-5	5.07819823657321e-5	0.387106477389616	5.67189693847913e-5	1.16862179813522e-4	SGD	S000000065	YAR007C|BUF2|FUN3|RPA1|replication factor A subunit protein RFA1|RPA70	protein	taxon:559292	GO:0000722|GO:0000724|GO:0000781|GO:0000794|GO:0003676|GO:0003677|GO:0003677|GO:0003677|GO:0003690|GO:0003697|GO:0003729|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005662|GO:0005737|GO:0005829|GO:0006260|GO:0006260|GO:0006260|GO:0006260|GO:0006265|GO:0006268|GO:0006281|GO:0006281|GO:0006289|GO:0006310|GO:0006312|GO:0007004|GO:0007131|GO:0008270|GO:0009059|GO:0010833|GO:0016567|GO:0016567|GO:0030491|GO:0032079|GO:0032079|GO:0043565|GO:0044271|GO:0045184|GO:0046872|GO:1905776
YAR008W	SEN34	Subunit of the tRNA splicing endonuclease	-1.49984089202412	6.76636825967056e-10	3.70855104428256e-9	-1.51557147171188	1.87961146073617e-10	1.14691468550118e-9	-1.33654444343181	2.10402208226291e-9	9.52244381101255e-9	SGD	S000000066	YAR008W|FUN4|tRNA splicing endonuclease subunit SEN34	protein	taxon:559292	GO:0000213|GO:0000213|GO:0000213|GO:0000213|GO:0000213|GO:0000213|GO:0000214|GO:0000214|GO:0000379|GO:0000379|GO:0000379|GO:0003676|GO:0005634|GO:0005634|GO:0005634|GO:0005739|GO:0005739|GO:0005741|GO:0005741|GO:0005741|GO:0006388|GO:0006388|GO:0006388|GO:0008033|GO:0012505|GO:0016020|GO:0016829
YAR009C	YAR009C	Retrotransposon TYA Gag and TYB Pol genes	-0.21754435488845	0.079100648297117	0.102771315959291	-0.167485010209172	0.168708648048389	0.206144830150717	-0.220021066547225	0.0748583724317031	0.0979751719451722	SGD	S000000067	YAR009C|YARCTyB1-1|truncated gag-pol fusion protein	protein	taxon:559292	GO:0000943|GO:0003676|GO:0003677|GO:0003723|GO:0003723|GO:0003824|GO:0003887|GO:0003887|GO:0003887|GO:0003964|GO:0003964|GO:0003964|GO:0004518|GO:0004519|GO:0004523|GO:0004540|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0006278|GO:0006310|GO:0008152|GO:0008233|GO:0015074|GO:0015074|GO:0016740|GO:0016779|GO:0016787|GO:0032196|GO:0032197|GO:0046872|GO:0071897
YAR010C	YAR010C	Retrotransposon TYA Gag gene co-transcribed with TYB Pol	-3.00937382717309	0.0836538375064649	0.108238040770137	5.25532835561864	0.0353580368209009	0.0487668411980001	0.00385178763301768	1	1	SGD	S000000068	YAR010C|YARCTyA1-1|gag protein	protein	taxon:559292	GO:0000943|GO:0003723|GO:0003723|GO:0003723|GO:0005737|GO:0005737|GO:0005737|GO:0032197
YAR014C	BUD14	Protein involved in bud-site selection	-0.518695861280103	3.891015167317e-9	1.70960022695739e-8	-0.521008524699753	3.02423976394906e-9	1.30148734709538e-8	-0.385713675949075	4.3946385488218e-7	1.25104404857342e-6	SGD	S000000069	YAR014C|protein phosphatase regulator BUD14	protein	taxon:559292	GO:0000131|GO:0001100|GO:0005634|GO:0005634|GO:0005737|GO:0005934|GO:0005935|GO:0006355|GO:0006355|GO:0007010|GO:0007049|GO:0008360|GO:0019888|GO:0019888|GO:0030837|GO:0030837|GO:0030837|GO:0032465|GO:0032880|GO:0051301|GO:0060627|GO:0090337|GO:1990615
YAR015W	ADE1	N-succinyl-5-aminoimidazole-4-carboxamide ribotide synthetase	0.370413965856629	6.84792711115288e-6	1.65149269278831e-5	0.186396341848789	0.00678206767538005	0.0104907393373915	0.263424128531439	3.50500759840226e-4	6.48080745868803e-4	SGD	S000000070	YAR015W|phosphoribosylaminoimidazolesuccinocarboxamide synthase	protein	taxon:559292	GO:0000166|GO:0004639|GO:0004639|GO:0004639|GO:0004639|GO:0004639|GO:0004639|GO:0005524|GO:0005634|GO:0005737|GO:0006164|GO:0006164|GO:0006164|GO:0006164|GO:0006164|GO:0006164|GO:0006189|GO:0006189|GO:0006189|GO:0006189|GO:0016874
YAR018C	KIN3	Nonessential serine/threonine protein kinase	-0.475884338174903	1.05747493649143e-5	2.48096637777965e-5	-0.547500865788696	1.034401623688e-6	2.76751938516343e-6	-0.476644490956731	7.64758588608005e-6	1.79637171473749e-5	SGD	S000000071	YAR018C|FUN52|NPK1|serine/threonine protein kinase KIN3	protein	taxon:559292	GO:0000166|GO:0004672|GO:0004672|GO:0004672|GO:0004674|GO:0004674|GO:0005524|GO:0005524|GO:0005524|GO:0005575|GO:0006468|GO:0006468|GO:0006468|GO:0007059|GO:0016301|GO:0016310|GO:0016740
YAR019C	CDC15	Hippo-like kinase of the Mitotic Exit Network	0.590801313111612	1.31044525238477e-7	4.21496637342388e-7	0.776227700383541	1.54976044617243e-9	7.22375837579005e-9	0.688480828340553	1.43825963748386e-8	5.49289789982451e-8	SGD	S000000072	YAR019C|LYT1|serine/threonine protein kinase CDC15|RLT1	protein	taxon:559292	GO:0000166|GO:0000281|GO:0000922|GO:0004672|GO:0004672|GO:0004672|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0005524|GO:0005524|GO:0005524|GO:0005737|GO:0005737|GO:0005816|GO:0005816|GO:0005856|GO:0005935|GO:0005935|GO:0006468|GO:0006468|GO:0007049|GO:0007096|GO:0016301|GO:0016310|GO:0016740|GO:0051229|GO:0051229|GO:0051301|GO:1903024|GO:1903024|GO:1904750
YAR020C	PAU7	Member of the seripauperin multigene family	0.672719655913351	0.243644155587792	0.289395223249765	0.13169531418856	0.829516840237021	0.855156981417512	0.960095381906861	0.155552189793178	0.191423763959319	SGD	S000000073	YAR020C|seripauperin PAU7	protein	taxon:559292	GO:0003674|GO:0005575|GO:0008150
YAR023C	DFP1	Putative integral membrane protein	0.830524190427406	0.00983732459216374	0.0150026228516501	1.61052283127526	2.32939737450694e-5	5.09067855113765e-5	1.32243796387894	2.12404514636485e-4	4.0480990289486e-4	SGD	S000000074	YAR023C|DUP240 family protein	protein	taxon:559292	GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016020
YAR027W	UIP3	Putative integral membrane protein of unknown function	1.32577405677506	1.1956096994141e-10	8.51726812568051e-10	1.05003138626343	5.74784219139209e-9	2.30860111894359e-8	1.17147335701443	9.01209085404303e-10	4.54866494524786e-9	SGD	S000000075	YAR027W|DUP240 family protein UIP3	protein	taxon:559292	GO:0000329|GO:0003674|GO:0005634|GO:0005635|GO:0005886|GO:0005886|GO:0008150|GO:0016020|GO:0031965
YAR028W	KTD1	Killer toxin defense factor	0.0614945125132963	0.623440385964237	0.667200558907943	-0.00593559781453494	0.961638206356671	0.969899702974855	0.00446906477633309	0.971381250502276	0.977542935101725	SGD	S000000076	YAR028W|DUP240 family protein	protein	taxon:559292	GO:0000329|GO:0000329|GO:0003674|GO:0008150|GO:0016020|GO:0016020
YAR029W	DFP2	Member of DUP240 gene family but contains no transmembrane domains	0.309998566783689	0.247720491301942	0.293761471503515	0.580493848372984	0.0281245865163367	0.0394389208912797	0.538515057498419	0.0379237019449339	0.0520074139755774	SGD	S000000077	YAR029W|DUP240 family protein	protein	taxon:559292	GO:0003674|GO:0005737|GO:0005737|GO:0005737|GO:0008150|GO:0016020|GO:0016020
YAR031W	PRM9	Pheromone-regulated protein	0.140690867815703	0.483196682516759	0.534457231274425	0.237122882074591	0.251441206115852	0.296139622772883	0.013892864396151	0.944480724089992	0.954398665933595	SGD	S000000078	YAR031W|pheromone-regulated DUP240 family protein PRM9	protein	taxon:559292	GO:0003674|GO:0005783|GO:0005783|GO:0005886|GO:0005886|GO:0005886|GO:0008150|GO:0016020|GO:0016192
YAR033W	MST28	Putative integral membrane protein, involved in vesicle formation	-0.0445025226871754	0.727081437118054	0.762273269491512	-0.0572432235216814	0.644865424122261	0.688873528589203	0.100964675068535	0.423426256249843	0.474062964750444	SGD	S000000079	YAR033W|DUP240 family protein MST28	protein	taxon:559292	GO:0003674|GO:0005783|GO:0005783|GO:0005783|GO:0005783|GO:0005783|GO:0005794|GO:0005794|GO:0005794|GO:0005886|GO:0012507|GO:0015031|GO:0016020|GO:0016020|GO:0016050|GO:0016050|GO:0016192|GO:0030663|GO:0031410
YAR035W	YAT1	Outer mitochondrial carnitine acetyltransferase	0.45210736396839	0.0403315237823596	0.0554180816016972	0.718465303965109	0.00343359725617122	0.00552632519058409	0.263110348030311	0.263670139819682	0.308992557544726	SGD	S000000080	YAR035W|carnitine O-acetyltransferase YAT1	protein	taxon:559292	GO:0004092|GO:0004095|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0006629|GO:0006631|GO:0009437|GO:0016020|GO:0016740|GO:0016746|GO:0016746
YAR042W	SWH1	Protein similar to mammalian oxysterol-binding protein	0.289177980083285	7.68408781780011e-4	0.00136394301452938	0.387442604708626	3.1296849558733e-5	6.7195503624639e-5	0.444987357051584	5.32967632379904e-6	1.28060581337292e-5	SGD	S000000081	YAR042W|YAR044W|OSH1|oxysterol-binding protein related protein SWH1	protein	taxon:559292	GO:0000138|GO:0000139|GO:0005634|GO:0005635|GO:0005640|GO:0005769|GO:0005773|GO:0005774|GO:0005783|GO:0005783|GO:0005789|GO:0005794|GO:0006869|GO:0006887|GO:0006887|GO:0006887|GO:0006887|GO:0006887|GO:0006887|GO:0006887|GO:0006887|GO:0006897|GO:0006897|GO:0006897|GO:0006897|GO:0006897|GO:0006897|GO:0006897|GO:0008289|GO:0008289|GO:0008289|GO:0008289|GO:0015918|GO:0015918|GO:0015918|GO:0015918|GO:0015918|GO:0015918|GO:0015918|GO:0016020|GO:0030011|GO:0030011|GO:0030011|GO:0030011|GO:0030011|GO:0030011|GO:0030011|GO:0030011|GO:0034727|GO:0034727|GO:0071561|GO:0120009|GO:0120015|GO:0120015
YAR050W	FLO1	Lectin-like protein involved in flocculation	0.066954738464731	0.641572071677231	0.684234749408675	0.139029348208182	0.34811587674677	0.397247316583114	0.355923116131603	0.027117768081412	0.0381363916238353	SGD	S000000084	YAR050W|FLO2|FLO4|flocculin FLO1	protein	taxon:559292	GO:0000128|GO:0000128|GO:0000128|GO:0000128|GO:0000128|GO:0000128|GO:0005537|GO:0005576|GO:0005886|GO:0005886|GO:0009277|GO:0009277|GO:0016020|GO:0071944
YAR066W	YAR066W	Putative GPI protein	-0.929262597768596	0.485306215375316	0.536689428080841	-0.400380925603841	0.786485865418118	0.816965498142692	6.29114984204936	0.0801609826355515	0.104379984044074	SGD	S000002144	YAR066W	protein	taxon:559292	GO:0003674|GO:0005575|GO:0005886|GO:0005886|GO:0008150|GO:0016020
YAR071W	PHO11	One of three repressible acid phosphatases	-0.156258433337175	0.348176244923953	0.397935077434503	-0.309354232799498	0.0606068143646349	0.0804891403439834	0.0349131445554902	0.822746867954223	0.849221753981236	SGD	S000000094	YAR071W|acid phosphatase PHO11	protein	taxon:559292	GO:0003993|GO:0003993|GO:0005576|GO:0006796|GO:0016787|GO:0016791|GO:0071944
YBL001C	ECM15	Non-essential protein of unknown function	0.696126499344474	1.78044795288908e-6	4.71838802864962e-6	0.644250930569976	4.34363226888488e-6	1.05490779554631e-5	0.636037218267301	4.77887090610385e-6	1.15678235953936e-5	SGD	S000000097	YBL001C	protein	taxon:559292	GO:0003674|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0005829|GO:0008150
